#primaryIdentifier	secondaryIdentifier	type	chromosome	start	end
BARCSOYSSR_04_1482		potential_SSR	Gm04	51800229	51800284
BARCSOYSSR_04_1483		potential_SSR	Gm04	51825318	51825339
BARCSOYSSR_04_1484		potential_SSR	Gm04	51844653	51844708
BARCSOYSSR_04_1485		potential_SSR	Gm04	51845634	51845655
BARCSOYSSR_04_1486		potential_SSR	Gm04	51847438	51847491
BARCSOYSSR_04_1487		potential_SSR	Gm04	51847988	51848008
BARCSOYSSR_04_1488		potential_SSR	Gm04	51858168	51858231
BARCSOYSSR_04_1489		potential_SSR	Gm04	51862795	51862816
BARCSOYSSR_04_1491		potential_SSR	Gm04	51898190	51898213
BARCSOYSSR_04_1492		potential_SSR	Gm04	51898749	51898772
BARCSOYSSR_04_1493		potential_SSR	Gm04	51948889	51948910
BARCSOYSSR_04_1494		potential_SSR	Gm04	51957545	51957574
BARCSOYSSR_04_1495		potential_SSR	Gm04	51985705	51985772
BARCSOYSSR_04_1496		potential_SSR	Gm04	52002667	52002722
BARCSOYSSR_04_1497		potential_SSR	Gm04	52008214	52008239
BARCSOYSSR_04_1498		potential_SSR	Gm04	52012710	52012733
BARCSOYSSR_04_1499		potential_SSR	Gm04	52026927	52026946
BARCSOYSSR_04_1500		potential_SSR	Gm04	52047373	52047424
BARCSOYSSR_04_1501		potential_SSR	Gm04	52049479	52049522
BARCSOYSSR_04_1502		potential_SSR	Gm04	52071177	52071208
BARCSOYSSR_04_1503		potential_SSR	Gm04	52072539	52072580
BARCSOYSSR_04_1504		potential_SSR	Gm04	52093754	52093780
BARCSOYSSR_04_1505		potential_SSR	Gm04	52141332	52141373
BARCSOYSSR_04_1506		potential_SSR	Gm04	52142862	52142911
BARCSOYSSR_04_1507		potential_SSR	Gm04	52201500	52201521
BARCSOYSSR_04_1508		potential_SSR	Gm04	52211960	52211991
BARCSOYSSR_04_1509		potential_SSR	Gm04	52220670	52220689
BARCSOYSSR_04_1510		potential_SSR	Gm04	52242509	52242576
BARCSOYSSR_04_1511		potential_SSR	Gm04	52246150	52246189
BARCSOYSSR_04_1512		potential_SSR	Gm04	52266705	52266734
BARCSOYSSR_04_1513		potential_SSR	Gm04	52292470	52292497
BARCSOYSSR_04_1514		potential_SSR	Gm04	52294875	52294920
BARCSOYSSR_04_1515		potential_SSR	Gm04	52301302	52301327
BARCSOYSSR_04_1516		potential_SSR	Gm04	52334056	52334119
BARCSOYSSR_04_1517		potential_SSR	Gm04	52338455	52338508
BARCSOYSSR_04_1518		potential_SSR	Gm04	52340530	52340555
BARCSOYSSR_04_1519		potential_SSR	Gm04	52348740	52348759
BARCSOYSSR_04_1520		potential_SSR	Gm04	52349150	52349195
BARCSOYSSR_05_0001		potential_SSR	Gm05	1702928	1702965
BARCSOYSSR_05_0002		potential_SSR	Gm05	1711584	1711621
BARCSOYSSR_05_0003		potential_SSR	Gm05	1737313	1737334
BARCSOYSSR_05_0004		potential_SSR	Gm05	1740187	1740210
BARCSOYSSR_05_0005		potential_SSR	Gm05	1778057	1778076
BARCSOYSSR_05_0006		potential_SSR	Gm05	1794183	1794232
BARCSOYSSR_05_0007		potential_SSR	Gm05	1808440	1808459
BARCSOYSSR_05_0008		potential_SSR	Gm05	1828724	1828780
BARCSOYSSR_05_0009		potential_SSR	Gm05	1847306	1847353
BARCSOYSSR_05_0010		potential_SSR	Gm05	1848894	1848929
BARCSOYSSR_05_0011		potential_SSR	Gm05	1856463	1856500
BARCSOYSSR_05_0012		potential_SSR	Gm05	1865469	1865498
BARCSOYSSR_05_0013		potential_SSR	Gm05	1985719	1985738
BARCSOYSSR_05_0014		potential_SSR	Gm05	1988639	1988660
BARCSOYSSR_05_0015		potential_SSR	Gm05	2017915	2017946
BARCSOYSSR_05_0016		potential_SSR	Gm05	2031714	2031777
BARCSOYSSR_05_0017		potential_SSR	Gm05	2053521	2053568
BARCSOYSSR_05_0018		potential_SSR	Gm05	2095929	2095968
BARCSOYSSR_05_0019		potential_SSR	Gm05	2135910	2135957
BARCSOYSSR_05_0020		potential_SSR	Gm05	2188156	2188183
BARCSOYSSR_05_0021		potential_SSR	Gm05	2188448	2188485
BARCSOYSSR_05_0022		potential_SSR	Gm05	2219681	2219704
BARCSOYSSR_05_0023		potential_SSR	Gm05	2282510	2282533
BARCSOYSSR_05_0024		potential_SSR	Gm05	2300119	2300214
BARCSOYSSR_05_0025		potential_SSR	Gm05	2320872	2320893
BARCSOYSSR_05_0026		potential_SSR	Gm05	2331317	2331368
BARCSOYSSR_05_0027		potential_SSR	Gm05	2332554	2332613
BARCSOYSSR_05_0028		potential_SSR	Gm05	2334603	2334624
BARCSOYSSR_05_0029		potential_SSR	Gm05	2334745	2334768
BARCSOYSSR_05_0030		potential_SSR	Gm05	2335978	2336027
BARCSOYSSR_05_0031		potential_SSR	Gm05	2339990	2340055
BARCSOYSSR_05_0032		potential_SSR	Gm05	2349168	2349227
BARCSOYSSR_05_0033		potential_SSR	Gm05	2359869	2359888
BARCSOYSSR_05_0034		potential_SSR	Gm05	2383272	2383311
BARCSOYSSR_05_0035		potential_SSR	Gm05	2389867	2389893
BARCSOYSSR_05_0036		potential_SSR	Gm05	2392881	2392919
BARCSOYSSR_05_0037		potential_SSR	Gm05	2397186	2397243
BARCSOYSSR_05_0038		potential_SSR	Gm05	2425966	2426017
BARCSOYSSR_05_0039		potential_SSR	Gm05	2427653	2427682
BARCSOYSSR_05_0040		potential_SSR	Gm05	2438089	2438136
BARCSOYSSR_05_0041		potential_SSR	Gm05	2474613	2474632
BARCSOYSSR_05_0042		potential_SSR	Gm05	2484982	2485001
BARCSOYSSR_05_0043		potential_SSR	Gm05	2542789	2542810
BARCSOYSSR_05_0044		potential_SSR	Gm05	2559551	2559570
BARCSOYSSR_05_0045		potential_SSR	Gm05	2632809	2632870
BARCSOYSSR_05_0046		SSR	Gm05	2671320	2671351
BARCSOYSSR_05_0047		potential_SSR	Gm05	2687414	2687461
BARCSOYSSR_05_0048		potential_SSR	Gm05	2717394	2717453
BARCSOYSSR_05_0049		potential_SSR	Gm05	2752339	2752398
BARCSOYSSR_05_0050		potential_SSR	Gm05	2775564	2775587
BARCSOYSSR_05_0051		potential_SSR	Gm05	2786388	2786413
BARCSOYSSR_05_0052		potential_SSR	Gm05	2789014	2789067
BARCSOYSSR_05_0053		potential_SSR	Gm05	2791082	2791107
BARCSOYSSR_05_0054		potential_SSR	Gm05	2809444	2809463
BARCSOYSSR_05_0055		potential_SSR	Gm05	2830084	2830111
BARCSOYSSR_05_0056		potential_SSR	Gm05	2856501	2856522
BARCSOYSSR_05_0057		potential_SSR	Gm05	2887393	2887428
BARCSOYSSR_05_0058		potential_SSR	Gm05	2905277	2905306
BARCSOYSSR_05_0059		potential_SSR	Gm05	2911703	2911722
BARCSOYSSR_05_0060		potential_SSR	Gm05	2927631	2927674
BARCSOYSSR_05_0061		potential_SSR	Gm12	36262250	36262303
BARCSOYSSR_05_0062		potential_SSR	Gm05	3025516	3025551
BARCSOYSSR_05_0063		potential_SSR	Gm05	3066198	3066257
BARCSOYSSR_05_0064		potential_SSR	Gm05	3092433	3092454
BARCSOYSSR_05_0065		potential_SSR	Gm05	3092643	3092662
BARCSOYSSR_05_0066		potential_SSR	Gm05	3097347	3097385
BARCSOYSSR_05_0067		potential_SSR	Gm05	3161979	3162022
BARCSOYSSR_05_0068		potential_SSR	Gm05	3183058	3183079
BARCSOYSSR_05_0069		potential_SSR	Gm05	3211715	3211740
BARCSOYSSR_05_0070		potential_SSR	Gm05	3229510	3229559
BARCSOYSSR_05_0071		potential_SSR	Gm05	3245462	3245497
BARCSOYSSR_05_0072		potential_SSR	Gm05	3246317	3246340
BARCSOYSSR_05_0073		potential_SSR	Gm05	3254271	3254294
BARCSOYSSR_05_0074		potential_SSR	Gm05	3284281	3284350
BARCSOYSSR_05_0075		potential_SSR	Gm05	3286525	3286546
BARCSOYSSR_05_0076		potential_SSR	Gm05	3298409	3298432
BARCSOYSSR_05_0077		potential_SSR	Gm05	3307633	3307678
BARCSOYSSR_05_0078		potential_SSR	Gm05	3357898	3357925
BARCSOYSSR_05_0079		potential_SSR	Gm05	3396277	3396312
BARCSOYSSR_05_0080		potential_SSR	Gm05	3446917	3446942
BARCSOYSSR_05_0081		potential_SSR	Gm05	3447320	3447369
BARCSOYSSR_05_0082		potential_SSR	Gm05	3450582	3450617
BARCSOYSSR_05_0083		potential_SSR	Gm05	3459026	3459045
BARCSOYSSR_05_0084		potential_SSR	Gm05	3484330	3484391
BARCSOYSSR_05_0085		SSR	Gm05	3523482	3523532
BARCSOYSSR_05_0086		potential_SSR	Gm05	3524861	3524904
BARCSOYSSR_05_0087		potential_SSR	Gm05	3527762	3527781
BARCSOYSSR_05_0088		potential_SSR	Gm05	3555812	3555839
BARCSOYSSR_05_0089		potential_SSR	Gm05	3559984	3560005
BARCSOYSSR_05_0090		potential_SSR	Gm05	3569673	3569708
BARCSOYSSR_05_0091		potential_SSR	Gm05	3572781	3572808
BARCSOYSSR_05_0092		potential_SSR	Gm05	3573474	3573497
BARCSOYSSR_05_0093		potential_SSR	Gm05	3577027	3577056
BARCSOYSSR_05_0094		potential_SSR	Gm05	3595584	3595653
BARCSOYSSR_05_0095		potential_SSR	Gm05	3618237	3618258
BARCSOYSSR_05_0096		potential_SSR	Gm05	3628186	3628211
BARCSOYSSR_05_0097		potential_SSR	Gm05	3639396	3639417
BARCSOYSSR_05_0098		potential_SSR	Gm05	3643244	3643297
BARCSOYSSR_05_0099		potential_SSR	Gm05	3661684	3661727
BARCSOYSSR_05_0100		potential_SSR	Gm05	3667690	3667727
BARCSOYSSR_05_0101		potential_SSR	Gm05	3669729	3669752
BARCSOYSSR_05_0102		potential_SSR	Gm05	3760347	3760386
BARCSOYSSR_05_0103		potential_SSR	Gm05	3787889	3787950
BARCSOYSSR_05_0104		potential_SSR	Gm05	3818702	3818725
BARCSOYSSR_05_0105		potential_SSR	Gm05	3824021	3824050
BARCSOYSSR_05_0106		potential_SSR	Gm05	3879972	3879993
BARCSOYSSR_05_0107		potential_SSR	Gm05	3891168	3891191
BARCSOYSSR_05_0108		potential_SSR	Gm05	3896065	3896132
BARCSOYSSR_05_0109		potential_SSR	Gm05	3933494	3933523
BARCSOYSSR_05_0110		potential_SSR	Gm05	3941762	3941795
BARCSOYSSR_05_0111		potential_SSR	Gm05	3943554	3943579
BARCSOYSSR_05_0112		potential_SSR	Gm05	3943968	3944001
BARCSOYSSR_05_0113		potential_SSR	Gm05	3957272	3957291
BARCSOYSSR_05_0114		potential_SSR	Gm05	3968194	3968213
BARCSOYSSR_05_0115		potential_SSR	Gm05	3993400	3993443
BARCSOYSSR_05_0116		potential_SSR	Gm05	4034632	4034673
BARCSOYSSR_05_0117		potential_SSR	Gm05	4035057	4035078
BARCSOYSSR_05_0118		potential_SSR	Gm05	4057110	4057129
BARCSOYSSR_05_0119		potential_SSR	Gm05	4066291	4066326
BARCSOYSSR_05_0120		potential_SSR	Gm05	4080254	4080281
BARCSOYSSR_05_0121		potential_SSR	Gm05	4081201	4081242
BARCSOYSSR_05_0122		potential_SSR	Gm05	4099113	4099148
BARCSOYSSR_05_0123		potential_SSR	Gm05	4125437	4125470
BARCSOYSSR_05_0124		potential_SSR	Gm05	4150879	4150922
BARCSOYSSR_05_0125		potential_SSR	Gm05	4191274	4191315
BARCSOYSSR_05_0126		potential_SSR	Gm05	4230331	4230378
BARCSOYSSR_05_0127		potential_SSR	Gm05	4251708	4251727
BARCSOYSSR_05_0128		potential_SSR	Gm05	4313927	4313986
BARCSOYSSR_05_0129		potential_SSR	Gm05	4318531	4318586
BARCSOYSSR_05_0130		potential_SSR	Gm05	4340467	4340514
BARCSOYSSR_05_0131		potential_SSR	Gm05	4369062	4369091
BARCSOYSSR_05_0132		potential_SSR	Gm05	4390042	4390065
BARCSOYSSR_05_0133		potential_SSR	Gm05	4390296	4390317
BARCSOYSSR_05_0134		potential_SSR	Gm05	4397989	4398024
BARCSOYSSR_05_0135		potential_SSR	Gm05	4398786	4398809
BARCSOYSSR_05_0136		potential_SSR	Gm05	4408385	4408404
BARCSOYSSR_05_0137		potential_SSR	Gm05	4411942	4411991
BARCSOYSSR_05_0138		potential_SSR	Gm05	4460310	4460339
BARCSOYSSR_05_0139		potential_SSR	Gm05	4473256	4473301
BARCSOYSSR_05_0140		potential_SSR	Gm05	4478618	4478667
BARCSOYSSR_05_0141		potential_SSR	Gm05	4482164	4482219
BARCSOYSSR_05_0142		potential_SSR	Gm05	4488802	4488861
BARCSOYSSR_05_0143		potential_SSR	Gm05	4491737	4491776
BARCSOYSSR_05_0144		potential_SSR	Gm05	4511613	4511644
BARCSOYSSR_05_0145		potential_SSR	Gm05	4539913	4539932
BARCSOYSSR_05_0146		potential_SSR	Gm05	4540219	4540256
BARCSOYSSR_05_0147		potential_SSR	Gm05	4552467	4552486
BARCSOYSSR_05_0148		potential_SSR	Gm05	4566937	4567006
BARCSOYSSR_05_0149		SSR	Gm05	4602769	4602796
BARCSOYSSR_05_0150		potential_SSR	Gm05	4615699	4615760
BARCSOYSSR_05_0151		potential_SSR	Gm05	4750414	4750451
BARCSOYSSR_05_0152		potential_SSR	Gm05	4766376	4766395
BARCSOYSSR_05_0153		potential_SSR	Gm05	4788618	4788643
BARCSOYSSR_05_0154		potential_SSR	Gm05	4808009	4808052
BARCSOYSSR_05_0155		potential_SSR	Gm05	4823921	4823978
BARCSOYSSR_05_0156		potential_SSR	Gm05	4860680	4860707
BARCSOYSSR_05_0157		potential_SSR	Gm05	4863165	4863239
BARCSOYSSR_05_0158		potential_SSR	Gm05	4883288	4883321
BARCSOYSSR_05_0159		potential_SSR	Gm05	4901983	4902004
BARCSOYSSR_05_0160		potential_SSR	Gm05	4918311	4918350
BARCSOYSSR_05_0161		potential_SSR	Gm05	4925615	4925670
BARCSOYSSR_05_0162		potential_SSR	Gm05	4956816	4956845
BARCSOYSSR_05_0163		potential_SSR	Gm05	5006352	5006405
BARCSOYSSR_05_0164		potential_SSR	Gm05	5030098	5030147
BARCSOYSSR_05_0165		potential_SSR	Gm05	5035439	5035466
BARCSOYSSR_05_0166		potential_SSR	Gm05	5037682	5037729
BARCSOYSSR_05_0167		potential_SSR	Gm05	5055931	5055990
BARCSOYSSR_05_0168		potential_SSR	Gm05	5062957	5063016
BARCSOYSSR_05_0169		potential_SSR	Gm05	5071254	5071279
BARCSOYSSR_05_0170		potential_SSR	Gm05	5075999	5076020
BARCSOYSSR_05_0171		potential_SSR	Gm05	5101167	5101210
BARCSOYSSR_05_0172		potential_SSR	Gm05	5109853	5109942
BARCSOYSSR_05_0173		potential_SSR	Gm05	5110156	5110194
BARCSOYSSR_05_0174		potential_SSR	Gm05	5110892	5110953
BARCSOYSSR_05_0175		potential_SSR	Gm05	5114890	5114933
BARCSOYSSR_05_0177		potential_SSR	Gm05	5116187	5116206
BARCSOYSSR_05_0178		SSR	Gm05	5119761	5119802
BARCSOYSSR_05_0179		SSR	Gm05	5158700	5158756
BARCSOYSSR_05_0180		potential_SSR	Gm05	5188219	5188246
BARCSOYSSR_05_0181		potential_SSR	Gm05	5189813	5189866
BARCSOYSSR_05_0182		potential_SSR	Gm05	5202627	5202680
BARCSOYSSR_05_0183		potential_SSR	Gm05	5210927	5210966
BARCSOYSSR_05_0184		potential_SSR	Gm05	5217865	5217886
BARCSOYSSR_05_0185		potential_SSR	Gm05	5231000	5231049
BARCSOYSSR_05_0186		potential_SSR	Gm05	5238666	5238705
BARCSOYSSR_05_0187		potential_SSR	Gm05	5263397	5263438
BARCSOYSSR_05_0188		potential_SSR	Gm05	5275590	5275625
BARCSOYSSR_05_0189		potential_SSR	Gm05	5282427	5282494
BARCSOYSSR_05_0190		potential_SSR	Gm05	5287878	5287925
BARCSOYSSR_05_0191		potential_SSR	Gm05	5296147	5296216
BARCSOYSSR_05_0192		potential_SSR	Gm05	5308516	5308581
BARCSOYSSR_05_0193		potential_SSR	Gm05	5314723	5314778
BARCSOYSSR_05_0194		potential_SSR	Gm05	5326004	5326059
BARCSOYSSR_05_0195		potential_SSR	Gm05	5334209	5334242
BARCSOYSSR_05_0196		potential_SSR	Gm05	5337111	5337158
BARCSOYSSR_05_0197		potential_SSR	Gm05	5366689	5366710
BARCSOYSSR_05_0198		potential_SSR	Gm05	5369192	5369278
BARCSOYSSR_05_0199		potential_SSR	Gm05	5372292	5372343
BARCSOYSSR_05_0200		potential_SSR	Gm05	5372650	5372691
BARCSOYSSR_05_0201		potential_SSR	Gm05	5408057	5408098
BARCSOYSSR_05_0202		potential_SSR	Gm05	5428366	5428433
BARCSOYSSR_05_0203		potential_SSR	Gm05	5448758	5448797
BARCSOYSSR_05_0204		potential_SSR	Gm05	5457552	5457571
BARCSOYSSR_05_0205		potential_SSR	Gm05	5459051	5459076
BARCSOYSSR_05_0206		potential_SSR	Gm05	5459808	5459875
BARCSOYSSR_05_0207		potential_SSR	Gm05	5462172	5462221
BARCSOYSSR_05_0208		potential_SSR	Gm05	5520100	5520135
BARCSOYSSR_05_0209		potential_SSR	Gm05	5560490	5560511
BARCSOYSSR_05_0210		potential_SSR	Gm05	5576216	5576242
BARCSOYSSR_05_0211		potential_SSR	Gm05	5582082	5582107
BARCSOYSSR_05_0212		potential_SSR	Gm05	5588811	5588844
BARCSOYSSR_05_0213		potential_SSR	Gm05	5604973	5605018
BARCSOYSSR_05_0214		potential_SSR	Gm05	5625996	5626053
BARCSOYSSR_05_0215		potential_SSR	Gm05	5724354	5724403
BARCSOYSSR_05_0216		potential_SSR	Gm05	5793389	5793412
BARCSOYSSR_05_0217		potential_SSR	Gm05	5813887	5813928
BARCSOYSSR_05_0218		potential_SSR	Gm05	5819338	5819361
BARCSOYSSR_05_0219		potential_SSR	Gm05	5850376	5850399
BARCSOYSSR_05_0220		potential_SSR	Gm05	5852259	5852303
BARCSOYSSR_05_0221		potential_SSR	Gm05	5861358	5861381
BARCSOYSSR_05_0222		potential_SSR	Gm05	5945915	5945970
BARCSOYSSR_05_0223		potential_SSR	Gm05	5978538	5978557
BARCSOYSSR_05_0224		potential_SSR	Gm05	6014642	6014695
BARCSOYSSR_05_0225		potential_SSR	Gm05	6041960	6041991
BARCSOYSSR_05_0226		potential_SSR	Gm05	6066124	6066151
BARCSOYSSR_05_0227		potential_SSR	Gm05	6100147	6100170
BARCSOYSSR_05_0228		potential_SSR	Gm05	6168493	6168544
BARCSOYSSR_05_0229		potential_SSR	Gm05	6187645	6187692
BARCSOYSSR_05_0230		potential_SSR	Gm05	6200786	6200817
BARCSOYSSR_05_0231		potential_SSR	Gm05	6244209	6244268
BARCSOYSSR_05_0232		potential_SSR	Gm05	6244770	6244795
BARCSOYSSR_05_0233		potential_SSR	Gm05	6250848	6250867
BARCSOYSSR_05_0234		potential_SSR	Gm05	6285760	6285783
BARCSOYSSR_05_0235		potential_SSR	Gm05	6291444	6291493
BARCSOYSSR_05_0236		potential_SSR	Gm05	6320464	6320501
BARCSOYSSR_05_0237		potential_SSR	Gm05	6321106	6321127
BARCSOYSSR_05_0238		potential_SSR	Gm05	6357160	6357179
BARCSOYSSR_05_0239		potential_SSR	Gm05	6358861	6358884
BARCSOYSSR_05_0240		potential_SSR	Gm05	6383394	6383417
BARCSOYSSR_05_0241		potential_SSR	Gm05	6400764	6400789
BARCSOYSSR_05_0242		potential_SSR	Gm05	6441965	6442012
BARCSOYSSR_05_0243		potential_SSR	Gm05	6444938	6445005
BARCSOYSSR_05_0244		potential_SSR	Gm05	6455696	6455715
BARCSOYSSR_05_0245		potential_SSR	Gm05	6459089	6459112
BARCSOYSSR_05_0246		potential_SSR	Gm05	6621709	6621740
BARCSOYSSR_05_0247		potential_SSR	Gm05	6632532	6632561
BARCSOYSSR_05_0248		potential_SSR	Gm05	6656361	6656426
BARCSOYSSR_05_0249		potential_SSR	Gm05	6682386	6682427
BARCSOYSSR_05_0250		potential_SSR	Gm05	6687231	6687292
BARCSOYSSR_05_0251		potential_SSR	Gm05	6706308	6706379
BARCSOYSSR_05_0252		potential_SSR	Gm05	6708742	6708777
BARCSOYSSR_05_0254		potential_SSR	Gm05	6712621	6712674
BARCSOYSSR_05_0255		potential_SSR	Gm05	6727416	6727478
BARCSOYSSR_05_0257		potential_SSR	Gm05	6854937	6854980
BARCSOYSSR_05_0258		potential_SSR	Gm05	6879466	6879525
BARCSOYSSR_05_0259		potential_SSR	Gm05	6910384	6910413
BARCSOYSSR_05_0260		potential_SSR	Gm05	6933187	6933216
BARCSOYSSR_05_0261		potential_SSR	Gm05	6936399	6936436
BARCSOYSSR_05_0262		potential_SSR	Gm05	6972555	6972592
BARCSOYSSR_05_0263		potential_SSR	Gm05	6984203	6984248
BARCSOYSSR_05_0264		potential_SSR	Gm05	7022333	7022366
BARCSOYSSR_05_0265		potential_SSR	Gm05	7024486	7024553
BARCSOYSSR_05_0266		potential_SSR	Gm05	7037035	7037066
BARCSOYSSR_05_0267		potential_SSR	Gm05	7041080	7041099
BARCSOYSSR_05_0268		potential_SSR	Gm05	7050482	7050503
BARCSOYSSR_05_0269		potential_SSR	Gm05	7062272	7062291
BARCSOYSSR_05_0270		potential_SSR	Gm05	7083667	7083724
BARCSOYSSR_05_0271		potential_SSR	Gm05	7110556	7110575
BARCSOYSSR_05_0272		potential_SSR	Gm05	7148549	7148568
BARCSOYSSR_05_0273		potential_SSR	Gm05	7189427	7189456
BARCSOYSSR_05_0274		potential_SSR	Gm05	7247860	7247887
BARCSOYSSR_05_0275		potential_SSR	Gm05	7260570	7260629
BARCSOYSSR_05_0276		potential_SSR	Gm05	7308507	7308528
BARCSOYSSR_05_0277		potential_SSR	Gm05	7334510	7334531
BARCSOYSSR_05_0278		potential_SSR	Gm05	7341102	7341139
BARCSOYSSR_05_0279		potential_SSR	Gm05	7385232	7385291
BARCSOYSSR_05_0280		potential_SSR	Gm05	7425152	7425173
BARCSOYSSR_05_0281		potential_SSR	Gm05	7429505	7429548
BARCSOYSSR_05_0285		potential_SSR	Gm05	7447333	7447390
BARCSOYSSR_05_0286		potential_SSR	Gm05	7461705	7461770
BARCSOYSSR_05_0287		potential_SSR	Gm05	7636615	7636652
BARCSOYSSR_05_0288		potential_SSR	Gm05	7668069	7668132
BARCSOYSSR_05_0289		potential_SSR	Gm05	7704951	7705027
BARCSOYSSR_05_0290		potential_SSR	Gm05	7728044	7728067
BARCSOYSSR_05_0291		potential_SSR	Gm05	7780853	7780888
BARCSOYSSR_05_0292		potential_SSR	Gm05	7785165	7785204
BARCSOYSSR_05_0293		potential_SSR	Gm05	7810739	7810792
BARCSOYSSR_05_0294		potential_SSR	Gm05	7904959	7905006
BARCSOYSSR_05_0295		potential_SSR	Gm05	7937614	7937655
BARCSOYSSR_05_0296		potential_SSR	Gm05	7997669	7997724
BARCSOYSSR_05_0297		potential_SSR	Gm05	8031892	8031911
BARCSOYSSR_05_0298		potential_SSR	Gm05	8037741	8037762
BARCSOYSSR_05_0299		potential_SSR	Gm05	8055432	8055493
BARCSOYSSR_05_0300		potential_SSR	Gm05	8119403	8119424
BARCSOYSSR_05_0301		potential_SSR	Gm05	8120525	8120554
BARCSOYSSR_05_0302		potential_SSR	Gm05	8123508	8123539
BARCSOYSSR_05_0303		potential_SSR	Gm05	8149081	8149100
BARCSOYSSR_05_0304		potential_SSR	Gm05	8161488	8161555
BARCSOYSSR_05_0305		potential_SSR	Gm05	8185908	8185935
BARCSOYSSR_05_0306		potential_SSR	Gm05	8206722	8206773
BARCSOYSSR_05_0307		SSR	Gm05	8367394	8367447
BARCSOYSSR_05_0308		potential_SSR	Gm05	8379198	8379223
BARCSOYSSR_05_0309		potential_SSR	Gm05	8399102	8399151
BARCSOYSSR_05_0310		potential_SSR	Gm05	8481256	8481303
BARCSOYSSR_05_0311		potential_SSR	Gm05	8498901	8498924
BARCSOYSSR_05_0312		potential_SSR	Gm05	8503522	8503565
BARCSOYSSR_05_0313		potential_SSR	Gm05	8554899	8554924
BARCSOYSSR_05_0314		potential_SSR	Gm05	8566270	8566295
BARCSOYSSR_05_0315		potential_SSR	Gm05	8592017	8592040
BARCSOYSSR_05_0316		potential_SSR	Gm05	8631965	8631984
BARCSOYSSR_05_0317		potential_SSR	Gm05	8632486	8632539
BARCSOYSSR_05_0318		potential_SSR	Gm05	8633614	8633639
BARCSOYSSR_05_0319		SSR	Gm05	8665629	8665703
BARCSOYSSR_05_0320		potential_SSR	Gm05	8703986	8704045
BARCSOYSSR_05_0321		potential_SSR	Gm05	8758903	8758946
BARCSOYSSR_05_0322		potential_SSR	Gm05	8773015	8773058
BARCSOYSSR_05_0323		potential_SSR	Gm05	8791955	8791982
BARCSOYSSR_05_0324		potential_SSR	Gm05	9117923	9117946
BARCSOYSSR_05_0325		potential_SSR	Gm05	9136260	9136279
BARCSOYSSR_05_0326		potential_SSR	Gm05	9137250	9137289
BARCSOYSSR_05_0327		potential_SSR	Gm05	9138014	9138033
BARCSOYSSR_05_0328		potential_SSR	Gm05	1553567	1553588
BARCSOYSSR_05_0329		potential_SSR	Gm05	1494338	1494389
BARCSOYSSR_05_0330		potential_SSR	Gm05	1457814	1457839
BARCSOYSSR_05_0331		potential_SSR	Gm05	1435958	1435983
BARCSOYSSR_05_0332		potential_SSR	Gm05	1431541	1431564
BARCSOYSSR_05_0333		potential_SSR	Gm05	1426196	1426215
BARCSOYSSR_05_0334		potential_SSR	Gm05	1406384	1406425
BARCSOYSSR_05_0335		potential_SSR	Gm05	1317269	1317322
BARCSOYSSR_05_0336		potential_SSR	Gm05	1283241	1283270
BARCSOYSSR_05_0337		potential_SSR	Gm05	1260648	1260689
BARCSOYSSR_05_0338		potential_SSR	Gm05	1240614	1240647
BARCSOYSSR_05_0339		potential_SSR	Gm05	1227355	1227378
BARCSOYSSR_05_0340		potential_SSR	Gm05	1218654	1218693
BARCSOYSSR_05_0341		potential_SSR	Gm05	1208867	1208922
BARCSOYSSR_05_0342		potential_SSR	Gm05	1175922	1175947
BARCSOYSSR_05_0343		potential_SSR	Gm05	1116443	1116464
BARCSOYSSR_05_0344		potential_SSR	Gm05	1114338	1114367
BARCSOYSSR_05_0345		potential_SSR	Gm05	1096261	1096308
BARCSOYSSR_05_0346		potential_SSR	Gm05	1092103	1092124
BARCSOYSSR_05_0347		potential_SSR	Gm05	1041573	1041620
BARCSOYSSR_05_0348		potential_SSR	Gm05	1037910	1037959
BARCSOYSSR_05_0349		potential_SSR	Gm05	1026421	1026440
BARCSOYSSR_05_0350		potential_SSR	Gm05	1008894	1008917
BARCSOYSSR_05_0351		potential_SSR	Gm05	949304	949351
BARCSOYSSR_05_0352		potential_SSR	Gm05	892862	892885
BARCSOYSSR_05_0353		potential_SSR	Gm05	887013	887068
BARCSOYSSR_05_0354		potential_SSR	Gm05	882731	882756
BARCSOYSSR_05_0355		potential_SSR	Gm05	837977	837996
BARCSOYSSR_05_0356		potential_SSR	Gm05	777601	777622
BARCSOYSSR_05_0357		potential_SSR	Gm05	747292	747339
BARCSOYSSR_05_0358		potential_SSR	Gm05	744157	744178
BARCSOYSSR_05_0359		potential_SSR	Gm05	740148	740195
BARCSOYSSR_05_0360		potential_SSR	Gm05	738461	738480
BARCSOYSSR_05_0361		potential_SSR	Gm05	736213	736232
BARCSOYSSR_05_0362		potential_SSR	Gm05	735860	735929
BARCSOYSSR_05_0363		potential_SSR	Gm05	698783	698866
BARCSOYSSR_05_0364		potential_SSR	Gm05	674013	674042
BARCSOYSSR_05_0365		potential_SSR	Gm05	663347	663370
BARCSOYSSR_05_0366		potential_SSR	Gm05	646932	646967
BARCSOYSSR_05_0367		potential_SSR	Gm05	635815	635858
BARCSOYSSR_05_0368		potential_SSR	Gm05	597769	597818
